Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day,Number of Fatalities,National LGA NAme 2021,Time of Day
20183039,Qld,Dec,2018,Monday,1900-01-01 00:00:00,Single,90,Pedestrian,Male,38,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Collector Road,Yes,No,26_to_39,Weekend,Night,-9,,
20184025,SA,Dec,2018,Friday,1900-01-01 01:45:00,Single,60,Pedestrian,Male,24,Major Cities of Australia,Adelaide - North,Salisbury,Sub-arterial Road,Yes,No,17_to_25,Weekday,Night,-9,,
20183053,Qld,Dec,2018,Friday,1900-01-01 04:00:00,Single,50,Pedestrian,Male,20,Outer Regional Australia,Cairns,Cairns,Local Road,No,No,17_to_25,Weekday,Night,-9,,
20183116,Qld,Dec,2018,Thursday,1900-01-01 18:00:00,Single,50,Pedestrian,Female,52,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Local Road,No,No,40_to_64,Weekday,Night,-9,,
20181237,NSW,Dec,2018,Tuesday,1900-01-01 19:00:00,Single,100,Pedestrian,Male,15,Outer Regional Australia,Riverina,Junee,Sub-arterial Road,No,No,0_to_16,Weekday,Night,-9,,
20181107,NSW,Dec,2018,Thursday,1900-01-01 13:00:00,Single,50,Pedestrian,Male,62,Outer Regional Australia,Capital Region,Bega Valley,Access road,No,No,40_to_64,Weekday,Day,-9,,
20182081,Vic,Dec,2018,Wednesday,1900-01-01 12:53:00,Single,60,Pedestrian,Female,89,Major Cities of Australia,Melbourne - West,Maribyrnong,Sub-arterial Road,Yes,No,75_or_older,Weekday,Day,-9,,
20182019,Vic,Dec,2018,Wednesday,1900-01-01 19:36:00,Single,80,Pedestrian,Male,39,Major Cities of Australia,Melbourne - Outer East,Knox,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20183089,Qld,Dec,2018,Friday,1900-01-01 10:00:00,Single,50,Pedestrian,Male,1,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,0_to_16,Weekday,Day,-9,,
20181304,NSW,Dec,2018,Tuesday,1900-01-01 16:22:00,Single,50,Pedestrian,Female,55,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,40_to_64,Weekday,Day,-9,,
20181002,NSW,Dec,2018,Wednesday,1900-01-01 18:35:00,Single,50,Pedestrian,Female,70,Major Cities of Australia,Sydney - Eastern Suburbs,Waverley,Collector Road,Yes,No,65_to_74,Weekday,Night,-9,,
20183043,Qld,Dec,2018,Monday,1900-01-01 19:00:00,Single,60,Pedestrian,Male,76,Outer Regional Australia,Townsville,Townsville,Sub-arterial Road,Yes,No,75_or_older,Weekday,Night,-9,,
20181148,NSW,Dec,2018,Wednesday,1900-01-01 20:30:00,Single,60,Pedestrian,Male,81,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Collector Road,No,No,75_or_older,Weekday,Night,-9,,
20185035,WA,Dec,2018,Thursday,1900-01-01 02:40:00,Single,50,Pedestrian,Female,30,Outer Regional Australia,Western Australia - Outback (South),Kalgoorlie-Boulder,,Yes,No,26_to_39,Weekday,Night,-9,,
20181269,NSW,Dec,2018,Wednesday,1900-01-01 07:48:00,Multiple,50,Pedestrian,Female,44,Major Cities of Australia,Sydney - City and Inner South,Sydney,Arterial Road,No,No,40_to_64,Weekday,Day,-9,,
20182022,Vic,Dec,2018,Friday,1900-01-01 22:30:00,Multiple,100,Pedestrian,Male,29,Inner Regional Australia,Melbourne - South East,Cardinia,National or State Highway,No,No,26_to_39,Weekend,Night,-9,,
20184047,SA,Nov,2018,Saturday,1900-01-01 19:05:00,Single,110,Driver,Male,58,Outer Regional Australia,Barossa - Yorke - Mid North,Wakefield,National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20183062,Qld,Nov,2018,Tuesday,1900-01-01 23:00:00,Single,100,Driver,Male,57,Major Cities of Australia,Logan - Beaudesert,Logan,National or State Highway,No,No,40_to_64,Weekday,Night,-9,,
20181310,NSW,Nov,2018,Sunday,1900-01-01 05:12:00,Single,50,Driver,Male,28,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,No,No,26_to_39,Weekend,Night,-9,,
20182002,Vic,Nov,2018,Friday,1900-01-01 23:35:00,Multiple,80,Motorcycle rider,Male,51,Major Cities of Australia,Melbourne - Inner South,Bayside (Vic.),National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20182009,Vic,Nov,2018,Sunday,1900-01-01 02:49:00,Single,-9,Driver,Male,54,Inner Regional Australia,Geelong,Surf Coast,Access road,No,No,40_to_64,Weekend,Night,-9,,
20183020,Qld,Nov,2018,Friday,1900-01-01 19:00:00,Single,80,Driver,Male,60,Inner Regional Australia,Gold Coast,Gold Coast,Local Road,No,No,40_to_64,Weekend,Night,-9,,
20185008,WA,Nov,2018,Saturday,1900-01-01 05:00:00,Single,110,Driver,Male,46,Very Remote Australia,Western Australia - Outback (North),Broome,Local Road,No,No,40_to_64,Weekend,Night,-9,,
20184008,SA,Nov,2018,Saturday,1900-01-01 09:00:00,Single,100,Driver,Male,76,Remote Australia,South Australia - South East,Tatiara,Collector Road,No,No,75_or_older,Weekend,Day,-9,,
20187029,NT,Nov,2018,Monday,1900-01-01 05:00:00,Single,110,Motorcycle rider,Male,42,Remote Australia,Northern Territory - Outback,Katherine,National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20184047,SA,Nov,2018,Saturday,1900-01-01 19:05:00,Single,110,Passenger,Male,45,Outer Regional Australia,Barossa - Yorke - Mid North,Wakefield,National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20182020,Vic,Nov,2018,Saturday,1900-01-01 22:42:00,Multiple,80,Driver,Male,65,Major Cities of Australia,Melbourne - Outer East,Knox,National or State Highway,No,No,65_to_74,Weekend,Night,-9,,
20182181,Vic,Nov,2018,Friday,1900-01-01 13:30:00,Single,100,Motorcycle rider,Male,62,Outer Regional Australia,Latrobe - Gippsland,East Gippsland,Local Road,No,No,40_to_64,Weekday,Day,-9,,
20183171,Qld,Nov,2018,Monday,1900-01-01 07:00:00,Multiple,100,Driver,Female,46,Inner Regional Australia,Wide Bay,Bundaberg,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20183023,Qld,Nov,2018,Tuesday,1900-01-01 04:00:00,Single,100,Driver,Male,33,Inner Regional Australia,Ipswich,Scenic Rim,Sub-arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20181071,NSW,Nov,2018,Tuesday,1900-01-01 05:35:00,Multiple,60,Driver,Male,25,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,17_to_25,Weekday,Night,-9,,
20185111,WA,Nov,2018,Tuesday,1900-01-01 08:37:00,Multiple,80,Pedal cyclist,Male,68,Inner Regional Australia,Bunbury,Dardanup,National or State Highway,No,No,65_to_74,Weekday,Day,-9,,
20183171,Qld,Nov,2018,Monday,1900-01-01 07:00:00,Multiple,100,Passenger,Female,12,Inner Regional Australia,Wide Bay,Bundaberg,National or State Highway,No,No,0_to_16,Weekday,Day,-9,,
20183178,Qld,Nov,2018,Thursday,1900-01-01 19:00:00,Single,100,Driver,Male,43,Inner Regional Australia,Wide Bay,Bundaberg,Sub-arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20182146,Vic,Nov,2018,Saturday,1900-01-01 23:05:00,Single,80,Pedestrian,Male,21,Major Cities of Australia,Melbourne - South East,Casey,Sub-arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20183134,Qld,Nov,2018,Monday,1900-01-01 18:00:00,Single,60,Motorcycle rider,Male,66,Outer Regional Australia,Townsville,Townsville,Sub-arterial Road,No,No,65_to_74,Weekday,Night,-9,,
20186001,Tas,Nov,2018,Friday,1900-01-01 05:26:00,Single,100,Driver,Male,65,Inner Regional Australia,Launceston and North East,Launceston,Arterial Road,No,No,65_to_74,Weekday,Night,-9,,
20182004,Vic,Nov,2018,Friday,1900-01-01 21:48:00,Multiple,100,Passenger,Male,12,Inner Regional Australia,Hume,Wangaratta,National or State Highway,No,No,0_to_16,Weekend,Night,-9,,
20182095,Vic,Nov,2018,Saturday,1900-01-01 20:14:00,Multiple,80,Passenger,Female,20,Inner Regional Australia,Ballarat,Ballarat,Sub-arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20182090,Vic,Nov,2018,Sunday,1900-01-01 02:08:00,Multiple,60,Passenger,Male,20,Major Cities of Australia,Melbourne - North West,Hume,Local Road,No,No,17_to_25,Weekend,Night,-9,,
20183145,Qld,Nov,2018,Saturday,1900-01-01 00:00:00,Single,50,Motorcycle rider,Male,20,Outer Regional Australia,Townsville,Burdekin,Local Road,No,No,17_to_25,Weekend,Night,-9,,
20185016,WA,Nov,2018,Monday,1900-01-01 02:04:00,Single,90,Driver,Male,22,Major Cities of Australia,Perth - North West,Stirling,National or State Highway,No,No,17_to_25,Weekend,Night,-9,,
20182004,Vic,Nov,2018,Friday,1900-01-01 21:48:00,Multiple,100,Driver,Female,37,Inner Regional Australia,Hume,Wangaratta,National or State Highway,No,No,26_to_39,Weekend,Night,-9,,
20181302,NSW,Nov,2018,Monday,1900-01-01 02:20:00,Multiple,100,Driver,Male,37,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,National or State Highway,No,No,26_to_39,Weekend,Night,-9,,
20183010,Qld,Nov,2018,Saturday,1900-01-01 18:00:00,Single,80,Driver,Male,29,Very Remote Australia,Queensland - Outback,Cook,Local Road,No,No,26_to_39,Weekend,Night,-9,,
20185104,WA,Nov,2018,Sunday,1900-01-01 00:08:00,Multiple,100,Driver,Male,44,Inner Regional Australia,Mandurah,Murray,National or State Highway,No,No,40_to_64,Weekend,Night,-9,,
20181271,NSW,Nov,2018,Saturday,1900-01-01 23:45:00,Single,50,Passenger,Male,42,Major Cities of Australia,Capital Region,Yass Valley,Arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20183126,Qld,Nov,2018,Monday,1900-01-01 01:00:00,Single,100,Driver,Male,26,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,Collector Road,No,No,26_to_39,Weekend,Night,-9,,
20181271,NSW,Nov,2018,Saturday,1900-01-01 23:45:00,Single,50,Driver,Male,41,Major Cities of Australia,Capital Region,Yass Valley,Arterial Road,No,No,40_to_64,Weekend,Night,-9,,
20181205,NSW,Nov,2018,Thursday,1900-01-01 01:00:00,Multiple,80,Motorcycle rider,Male,32,Major Cities of Australia,Sydney - City and Inner South,Randwick,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20186006,Tas,Nov,2018,Thursday,1900-01-01 22:30:00,Multiple,110,Motorcycle rider,Male,27,Inner Regional Australia,Hobart,Brighton,National or State Highway,No,No,26_to_39,Weekday,Night,-9,,
20181168,NSW,Nov,2018,Wednesday,1900-01-01 03:35:00,Multiple,100,Driver,Male,39,Inner Regional Australia,Illawarra,Wollondilly,Arterial Road,No,No,26_to_39,Weekday,Night,-9,,
20184005,SA,Nov,2018,Friday,1900-01-01 01:10:00,Single,90,Motorcycle rider,Male,62,Inner Regional Australia,Barossa - Yorke - Mid North,Light,Sub-arterial Road,No,No,40_to_64,Weekday,Night,-9,,
20181209,NSW,Nov,2018,Wednesday,1900-01-01 19:00:00,Single,50,Driver,Male,41,Major Cities of Australia,Sydney - Parramatta,Cumberland,Collector Road,No,No,40_to_64,Weekday,Night,-9,,
20184057,SA,Nov,2018,Thursday,1900-01-01 21:30:00,Single,100,Motorcycle rider,Male,45,Remote Australia,South Australia - South East,Kangaroo Island,Local Road,No,No,40_to_64,Weekday,Night,-9,,
20182072,Vic,Nov,2018,Tuesday,1900-01-01 18:55:00,Single,100,Driver,Male,82,Inner Regional Australia,Latrobe - Gippsland,Baw Baw,Local Road,No,No,75_or_older,Weekday,Night,-9,,
20181156,NSW,Nov,2018,Saturday,1900-01-01 15:30:00,Single,80,Passenger,Female,23,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Sub-arterial Road,No,No,17_to_25,Weekend,Day,-9,,
20185007,WA,Nov,2018,Sunday,1900-01-01 06:32:00,Single,110,Passenger,Male,34,Inner Regional Australia,Bunbury,Capel,National or State Highway,No,No,26_to_39,Weekend,Day,-9,,
20184048,SA,Nov,2018,Sunday,1900-01-01 11:45:00,Single,100,Motorcycle rider,Male,63,Outer Regional Australia,South Australia - South East,Wattle Range,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20185049,WA,Nov,2018,Sunday,1900-01-01 11:01:00,Multiple,110,Driver,Female,20,Inner Regional Australia,Western Australia - Wheat Belt,Northam,National or State Highway,No,No,17_to_25,Weekend,Day,-9,,
20187031,NT,Nov,2018,Sunday,1900-01-01 16:10:00,Single,100,Motorcycle rider,Female,54,Outer Regional Australia,Darwin,Litchfield,Sub-arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20185005,WA,Nov,2018,Saturday,1900-01-01 08:30:00,Single,70,Motorcycle rider,Male,61,Outer Regional Australia,Western Australia - Wheat Belt,Denmark,Local Road,No,No,40_to_64,Weekend,Day,-9,,
20182136,Vic,Nov,2018,Sunday,1900-01-01 14:00:00,Single,100,Driver,Male,51,Outer Regional Australia,Bendigo,Loddon,Local Road,No,No,40_to_64,Weekend,Day,-9,,
20183200,Qld,Nov,2018,Saturday,1900-01-01 15:00:00,Multiple,60,Driver,Female,52,Major Cities of Australia,Brisbane - North,Brisbane,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20183102,Qld,Nov,2018,Saturday,1900-01-01 15:00:00,Single,100,Motorcycle rider,Male,64,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,Collector Road,No,No,40_to_64,Weekend,Day,-9,,
20185052,WA,Nov,2018,Sunday,1900-01-01 10:53:00,Multiple,60,Motorcycle rider,Male,55,Major Cities of Australia,Perth - North East,Mundaring,Arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20185007,WA,Nov,2018,Sunday,1900-01-01 06:32:00,Single,110,Driver,Male,43,Inner Regional Australia,Bunbury,Capel,National or State Highway,No,No,40_to_64,Weekend,Day,-9,,
20181070,NSW,Nov,2018,Saturday,1900-01-01 13:10:00,Single,60,Motorcycle rider,Male,59,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20182037,Vic,Nov,2018,Saturday,1900-01-01 13:03:00,Single,80,Motorcycle rider,Male,72,Inner Regional Australia,Latrobe - Gippsland,Baw Baw,Arterial Road,No,No,65_to_74,Weekend,Day,-9,,
20182163,Vic,Nov,2018,Saturday,1900-01-01 09:32:00,Single,60,Motorcycle rider,Male,37,Major Cities of Australia,Melbourne - North East,Nillumbik,Sub-arterial Road,No,No,26_to_39,Weekend,Day,-9,,
20185048,WA,Nov,2018,Saturday,1900-01-01 15:14:00,Multiple,110,Driver,Male,83,Major Cities of Australia,Perth - South East,Armadale,Arterial Road,No,No,75_or_older,Weekend,Day,-9,,
20181324,NSW,Nov,2018,Saturday,1900-01-01 09:40:00,Single,60,Driver,Male,84,Major Cities of Australia,Illawarra,Wollongong,Collector Road,No,No,75_or_older,Weekend,Day,-9,,
20183219,Qld,Nov,2018,Sunday,1900-01-01 15:00:00,Multiple,80,Motorcycle rider,Male,26,Major Cities of Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,26_to_39,Weekend,Day,-9,,
20184044,SA,Nov,2018,Sunday,1900-01-01 14:22:00,Multiple,60,Motorcycle rider,Male,71,Major Cities of Australia,Adelaide - Central and Hills,Adelaide Hills,Sub-arterial Road,No,No,65_to_74,Weekend,Day,-9,,
20182099,Vic,Nov,2018,Sunday,1900-01-01 11:55:00,Single,80,Motorcycle pillion passenger,Female,61,Inner Regional Australia,Latrobe - Gippsland,Baw Baw,Arterial Road,No,No,40_to_64,Weekend,Day,-9,,
20182056,Vic,Nov,2018,Sunday,1900-01-01 16:15:00,Single,100,Motorcycle rider,Male,29,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,Arterial Road,No,No,26_to_39,Weekend,Day,-9,,
20181265,NSW,Nov,2018,Wednesday,1900-01-01 09:10:00,Multiple,60,Passenger,Male,14,Major Cities of Australia,Sydney - North Sydney and Hornsby,Hornsby,Collector Road,No,No,0_to_16,Weekday,Day,-9,,
20181045,NSW,Nov,2018,Monday,1900-01-01 17:15:00,Single,50,Motorcycle rider,Male,16,Outer Regional Australia,New England and North West,Inverell,Local Road,No,No,0_to_16,Weekday,Day,-9,,
20184073,SA,Nov,2018,Tuesday,1900-01-01 15:00:00,Single,70,Driver,Male,19,Major Cities of Australia,Adelaide - North,Salisbury,Sub-arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20184017,SA,Nov,2018,Tuesday,1900-01-01 16:40:00,Multiple,100,Passenger,Female,18,Inner Regional Australia,South Australia - South East,Alexandrina,Arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20184017,SA,Nov,2018,Tuesday,1900-01-01 16:40:00,Multiple,100,Driver,Male,17,Inner Regional Australia,South Australia - South East,Alexandrina,Arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20185001,WA,Nov,2018,Wednesday,1900-01-01 06:00:00,Single,110,Driver,Female,19,Remote Australia,Western Australia - Outback (South),Greater Geraldton,Local Road,No,No,17_to_25,Weekday,Day,-9,,
20181171,NSW,Nov,2018,Thursday,1900-01-01 07:39:00,Single,100,Driver,Male,20,Outer Regional Australia,Central West,Mid-Western Regional,Arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20184030,SA,Nov,2018,Monday,1900-01-01 08:00:00,Multiple,110,Driver,Female,19,Outer Regional Australia,South Australia - South East,Tatiara,National or State Highway,No,No,17_to_25,Weekday,Day,-9,,
20183139,Qld,Nov,2018,Monday,1900-01-01 15:00:00,Multiple,100,Driver,Female,18,Inner Regional Australia,Gold Coast,Scenic Rim,Sub-arterial Road,No,No,17_to_25,Weekday,Day,-9,,
20182023,Vic,Nov,2018,Friday,1900-01-01 06:50:00,Multiple,80,Motorcycle rider,Male,28,Major Cities of Australia,Melbourne - South East,Cardinia,National or State Highway,No,No,26_to_39,Weekday,Day,-9,,
20185041,WA,Nov,2018,Thursday,1900-01-01 06:32:00,Single,110,Driver,Male,26,Inner Regional Australia,Western Australia - Wheat Belt,Toodyay,Local Road,No,No,26_to_39,Weekday,Day,-9,,
20181059,NSW,Nov,2018,Friday,1900-01-01 16:49:00,Multiple,60,Motorcycle rider,Male,29,Major Cities of Australia,Sydney - Parramatta,Parramatta,National or State Highway,No,No,26_to_39,Weekday,Day,-9,,
20182029,Vic,Nov,2018,Tuesday,1900-01-01 14:16:00,Multiple,60,Pedal cyclist,Female,28,Major Cities of Australia,Melbourne - Inner,Melbourne,Arterial Road,No,No,26_to_39,Weekday,Day,-9,,
20181033,NSW,Nov,2018,Tuesday,1900-01-01 13:15:00,Single,50,Motorcycle rider,Male,28,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Local Road,No,No,26_to_39,Weekday,Day,-9,,
20182040,Vic,Nov,2018,Wednesday,1900-01-01 17:40:00,Single,100,Motorcycle rider,Male,26,Inner Regional Australia,Latrobe - Gippsland,Latrobe (Vic.),Access road,No,No,26_to_39,Weekday,Day,-9,,
20184031,SA,Nov,2018,Friday,1900-01-01 11:10:00,Single,100,Driver,Male,35,Very Remote Australia,South Australia - Outback,Unincorporated SA,Sub-arterial Road,No,No,26_to_39,Weekday,Day,-9,,
20185044,WA,Nov,2018,Thursday,1900-01-01 16:00:00,Multiple,110,Passenger,Female,32,Inner Regional Australia,Bunbury,Waroona,National or State Highway,No,No,26_to_39,Weekday,Day,-9,,
20183029,Qld,Nov,2018,Monday,1900-01-01 06:00:00,Multiple,100,Pedal cyclist,Male,44,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Sub-arterial Road,No,No,40_to_64,Weekday,Day,-9,,
20181190,NSW,Nov,2018,Thursday,1900-01-01 13:45:00,Multiple,80,Driver,Male,53,Major Cities of Australia,Hunter Valley exc Newcastle,Maitland,Arterial Road,No,No,40_to_64,Weekday,Day,-9,,
20187026,NT,Nov,2018,Friday,1900-01-01 09:30:00,Single,130,Driver,Male,58,Very Remote Australia,Northern Territory - Outback,Barkly,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20186003,Tas,Nov,2018,Tuesday,1900-01-01 08:15:00,Multiple,110,Passenger,Female,53,Inner Regional Australia,Launceston and North East,Launceston,National or State Highway,No,No,40_to_64,Weekday,Day,-9,,
20181031,NSW,Nov,2018,Monday,1900-01-01 09:20:00,Multiple,80,Driver,Male,71,Inner Regional Australia,Central West,Orange,Sub-arterial Road,No,No,65_to_74,Weekday,Day,-9,,
20185067,WA,Nov,2018,Friday,1900-01-01 15:45:00,Single,110,Driver,Male,71,Inner Regional Australia,Western Australia - Wheat Belt,York,Arterial Road,No,No,65_to_74,Weekday,Day,-9,,
20181076,NSW,Nov,2018,Tuesday,1900-01-01 09:00:00,Single,100,Driver,Male,82,Outer Regional Australia,Central West,Oberon,Sub-arterial Road,No,No,75_or_older,Weekday,Day,-9,,
20182158,Vic,Nov,2018,Thursday,1900-01-01 14:15:00,Multiple,100,Driver,Female,80,Outer Regional Australia,Latrobe - Gippsland,East Gippsland,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20182158,Vic,Nov,2018,Thursday,1900-01-01 14:15:00,Multiple,100,Driver,Male,87,Outer Regional Australia,Latrobe - Gippsland,East Gippsland,National or State Highway,No,No,75_or_older,Weekday,Day,-9,,
20185032,WA,Nov,2018,Thursday,1900-01-01 13:55:00,Single,110,Passenger,Female,28,Outer Regional Australia,Western Australia - Wheat Belt,Brookton,National or State Highway,No,No,26_to_39,Weekday,Day,-9,,
20181234,NSW,Nov,2018,Saturday,1900-01-01 19:45:00,Single,50,Pedestrian,Male,18,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,17_to_25,Weekend,Night,-9,,
20183081,Qld,Nov,2018,Saturday,1900-01-01 23:00:00,Single,80,Pedestrian,Male,18,Major Cities of Australia,Sunshine Coast,Noosa,Sub-arterial Road,No,No,17_to_25,Weekend,Night,-9,,
20183046,Qld,Nov,2018,Saturday,1900-01-01 21:00:00,Single,70,Pedestrian,Male,27,Major Cities of Australia,Gold Coast,Gold Coast,National or State Highway,No,No,26_to_39,Weekend,Night,-9,,
20181325,NSW,Nov,2018,Thursday,1900-01-01 18:30:00,Single,50,Pedestrian,Male,47,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,40_to_64,Weekday,Night,-9,,
20182063,Vic,Nov,2018,Sunday,1900-01-01 20:55:00,Single,40,Pedestrian,Male,73,Major Cities of Australia,Melbourne - Inner,Stonnington,Sub-arterial Road,No,No,65_to_74,Weekend,Night,-9,,
20181018,NSW,Nov,2018,Monday,1900-01-01 16:20:00,Single,60,Pedestrian,Male,70,Major Cities of Australia,Sydney - City and Inner South,Inner West,Local Road,No,No,65_to_74,Weekday,Day,-9,,
20181214,NSW,Nov,2018,Friday,1900-01-01 16:40:00,Single,60,Pedestrian,Male,79,Major Cities of Australia,Sydney - Inner West,Strathfield,Arterial Road,No,No,75_or_older,Weekday,Day,-9,,
