Date ID,Crash ID,Year,Month,Day of week,Dayweek,Time,Christmas Period,Easter Period
date8137,20161071,2016,10,Weekday,Monday,11:03:00,No,No
date8138,20164065,2016,10,Weekday,Wednesday,06:15:00,No,No
date8139,20162017,2016,10,Weekday,Monday,16:14:00,No,No
date8140,20161209,2016,10,Weekday,Tuesday,15:20:00,No,No
date8141,20161110,2016,10,Weekday,Tuesday,14:20:00,No,No
date8142,20161356,2016,10,Weekday,Thursday,16:30:00,No,No
date8143,20162147,2016,10,Weekday,Tuesday,09:25:00,No,No
date8144,20161352,2016,10,Weekday,Thursday,15:09:00,No,No
date8145,20161047,2016,10,Weekday,Friday,16:15:00,No,No
date8146,20161047,2016,10,Weekday,Friday,16:15:00,No,No
date8147,20162051,2016,10,Weekday,Tuesday,15:20:00,No,No
date8148,20167018,2016,10,Weekday,Friday,17:10:00,No,No
date8149,20163183,2016,10,Weekday,Friday,07:00:00,No,No
date8150,20161202,2016,10,Weekday,Monday,10:15:00,No,No
date8151,20163138,2016,10,Weekday,Thursday,08:00:00,No,No
date8152,20162038,2016,10,Weekday,Thursday,09:40:00,No,No
date8153,20162080,2016,10,Weekday,Thursday,17:00:00,No,No
date8154,20161116,2016,10,Weekday,Thursday,13:33:00,No,No
date8155,20161116,2016,10,Weekday,Thursday,13:33:00,No,No
date8156,20161238,2016,10,Weekday,Tuesday,07:00:00,No,No
date8157,20163195,2016,10,Weekend,Saturday,23:00:00,No,No
date8158,20162153,2016,10,Weekday,Monday,22:05:00,No,No
date8159,20167013,2016,10,Weekend,Friday,19:54:00,No,No
date8160,20163163,2016,10,Weekend,Saturday,04:00:00,No,No
date8161,20161143,2016,10,Weekday,Thursday,19:55:00,No,No
date8162,20165038,2016,10,Weekday,Tuesday,19:35:00,No,No
date8163,20162218,2016,10,Weekend,Saturday,13:22:00,No,No
date8164,20162124,2016,10,Weekend,Saturday,20:45:00,No,No
date8165,20161090,2016,10,Weekend,Sunday,11:44:00,No,No
date8166,20164017,2016,10,Weekday,Monday,15:30:00,No,No
date8167,20161051,2016,10,Weekday,Wednesday,17:30:00,No,No
date8168,20162110,2016,10,Weekend,Monday,05:15:00,No,No
date8169,20163211,2016,9,Weekend,Sunday,19:00:00,No,No
date8170,20162133,2016,9,Weekend,Friday,23:00:00,No,No
date8171,20161207,2016,9,Weekend,Monday,00:01:00,No,No
date8172,20163059,2016,9,Weekend,Friday,19:00:00,No,No
date8173,20161245,2016,9,Weekend,Saturday,21:00:00,No,No
date8174,20165149,2016,9,Weekend,Monday,00:22:00,No,No
date8175,20162098,2016,9,Weekend,Monday,00:10:00,No,No
date8176,20161335,2016,9,Weekend,Sunday,02:22:00,No,No
date8177,20164060,2016,9,Weekend,Sunday,23:05:00,No,No
date8178,20168011,2016,9,Weekend,Monday,03:00:00,No,No
date8179,20162137,2016,9,Weekend,Friday,23:24:00,No,No
date8180,20164063,2016,9,Weekday,Tuesday,02:00:00,No,No
date8181,20161203,2016,9,Weekday,Tuesday,21:08:00,No,No
date8182,20161203,2016,9,Weekday,Tuesday,21:08:00,No,No
date8183,20162235,2016,9,Weekday,Wednesday,18:00:00,No,No
date8184,20165157,2016,9,Weekday,Tuesday,22:20:00,No,No
date8185,20163191,2016,9,Weekday,Thursday,20:00:00,No,No
date8186,20163123,2016,9,Weekday,Thursday,05:00:00,No,No
date8187,20163057,2016,9,Weekday,Thursday,19:00:00,No,No
date8188,20161149,2016,9,Weekday,Tuesday,23:00:00,No,No
date8189,20166025,2016,9,Weekday,Thursday,21:10:00,No,No
date8190,20166025,2016,9,Weekday,Thursday,21:10:00,No,No
date8191,20161020,2016,9,Weekday,Friday,05:55:00,No,No
date8192,20161292,2016,9,Weekday,Monday,20:20:00,No,No
date8193,20166016,2016,9,Weekday,Monday,20:09:00,No,No
date8194,20165007,2016,9,Weekend,Saturday,19:31:00,No,No
date8195,20165007,2016,9,Weekend,Saturday,19:31:00,No,No
date8196,20162070,2016,9,Weekday,Monday,23:00:00,No,No
date8197,20161230,2016,9,Weekday,Monday,23:00:00,No,No
date8198,20161026,2016,9,Weekend,Saturday,06:00:00,No,No
date8199,20163236,2016,9,Weekend,Sunday,11:00:00,No,No
date8200,20164056,2016,9,Weekend,Sunday,15:00:00,No,No
date8201,20161198,2016,9,Weekend,Sunday,13:15:00,No,No
date8202,20165085,2016,9,Weekend,Saturday,08:56:00,No,No
date8203,20162030,2016,9,Weekend,Sunday,11:45:00,No,No
date8204,20161343,2016,9,Weekend,Saturday,12:15:00,No,No
date8205,20162091,2016,9,Weekend,Sunday,13:45:00,No,No
date8206,20166012,2016,9,Weekend,Sunday,10:15:00,No,No
date8207,20166019,2016,9,Weekend,Sunday,13:20:00,No,No
date8208,20161215,2016,9,Weekend,Saturday,11:38:00,No,No
date8209,20163076,2016,9,Weekend,Sunday,13:00:00,No,No
date8210,20163105,2016,9,Weekend,Sunday,06:00:00,No,No
date8211,20161278,2016,9,Weekend,Saturday,06:45:00,No,No
date8212,20165146,2016,9,Weekday,Thursday,15:45:00,No,No
date8213,20161100,2016,9,Weekday,Friday,13:40:00,No,No
date8214,20163142,2016,9,Weekday,Friday,12:00:00,No,No
date8215,20162054,2016,9,Weekday,Wednesday,15:56:00,No,No
date8216,20162054,2016,9,Weekday,Wednesday,15:56:00,No,No
date8217,20165053,2016,9,Weekday,Monday,16:35:00,No,No
date8218,20161181,2016,9,Weekday,Monday,09:40:00,No,No
date8219,20163216,2016,9,Weekday,Monday,14:00:00,No,No
date8220,20161169,2016,9,Weekday,Thursday,10:30:00,No,No
date8221,20164034,2016,9,Weekday,Friday,13:35:00,No,No
date8222,20161173,2016,9,Weekday,Monday,15:00:00,No,No
date8223,20161014,2016,9,Weekday,Monday,12:40:00,No,No
date8224,20161302,2016,9,Weekday,Wednesday,12:20:00,No,No
date8225,20161138,2016,9,Weekday,Friday,15:10:00,No,No
date8226,20161171,2016,9,Weekday,Friday,13:15:00,No,No
date8227,20161323,2016,9,Weekday,Friday,11:40:00,No,No
date8228,20162267,2016,9,Weekday,Friday,10:10:00,No,No
date8229,20163098,2016,9,Weekday,Thursday,18:00:00,No,No
date8230,20165102,2016,9,Weekday,Tuesday,20:00:00,No,No
date8231,20165109,2016,9,Weekday,Friday,15:40:00,No,No
date8232,20161092,2016,9,Weekday,Friday,06:15:00,No,No
date8233,20165010,2016,9,Weekday,Wednesday,16:00:00,No,No
date8234,20162209,2016,9,Weekday,Friday,16:25:00,No,No
date8235,20164031,2016,9,Weekday,Friday,10:05:00,No,No
date8236,20163185,2016,9,Weekday,Wednesday,16:00:00,No,No
date8237,20163075,2016,9,Weekday,Friday,16:00:00,No,No
date8238,20161279,2016,9,Weekday,Monday,07:05:00,No,No
date8239,20161247,2016,9,Weekday,Friday,17:15:00,No,No
date8240,20161003,2016,9,Weekday,Monday,10:30:00,No,No
date8241,20161003,2016,9,Weekday,Monday,10:30:00,No,No
date8242,20168009,2016,9,Weekday,Friday,08:30:00,No,No
date8243,20162011,2016,9,Weekday,Monday,15:10:00,No,No
date8244,20161308,2016,9,Weekday,Friday,05:00:00,No,No
date8245,20163118,2016,9,Weekend,Friday,20:00:00,No,No
date8246,20163206,2016,9,Weekend,Friday,20:00:00,No,No
date8247,20163208,2016,9,Weekend,Saturday,04:00:00,No,No
date8248,20164035,2016,9,Weekend,Saturday,23:45:00,No,No
date8249,20163129,2016,9,Weekday,Tuesday,18:00:00,No,No
date8250,20162047,2016,9,Weekend,Saturday,11:43:00,No,No
date8251,20162205,2016,9,Weekday,Tuesday,07:40:00,No,No
date8252,20161170,2016,9,Weekday,Monday,14:46:00,No,No
date8253,20162177,2016,9,Weekend,Sunday,19:10:00,No,No
date8254,20161339,2016,9,Weekday,Tuesday,14:40:00,No,No
date8255,20161218,2016,9,Weekday,Tuesday,10:00:00,No,No
date8256,20163014,2016,9,Weekday,Thursday,12:00:00,No,No
date8257,20162053,2016,9,Weekday,Monday,09:40:00,No,No
date8258,20165165,2016,9,Weekday,Tuesday,18:47:00,No,No
date8259,20164039,2016,9,Weekday,Wednesday,14:45:00,No,No
date8260,20162063,2016,9,Weekday,Wednesday,02:10:00,No,No
date8261,20167024,2016,8,Weekend,Saturday,19:30:00,No,No
date8262,20167024,2016,8,Weekend,Saturday,19:30:00,No,No
date8263,20162219,2016,8,Weekend,Friday,23:40:00,No,No
date8264,20161031,2016,8,Weekend,Friday,22:40:00,No,No
date8265,20163153,2016,8,Weekend,Monday,05:00:00,No,No
date8266,20165050,2016,8,Weekend,Sunday,01:37:00,No,No
date8267,20161108,2016,8,Weekend,Saturday,22:10:00,No,No
date8268,20161349,2016,8,Weekend,Saturday,18:21:00,No,No
date8269,20165103,2016,8,Weekend,Sunday,19:01:00,No,No
date8270,20165103,2016,8,Weekend,Sunday,19:01:00,No,No
date8271,20165103,2016,8,Weekend,Sunday,19:01:00,No,No
date8272,20163021,2016,8,Weekend,Friday,23:00:00,No,No
date8273,20161176,2016,8,Weekend,Sunday,01:00:00,No,No
date8274,20161080,2016,8,Weekend,Sunday,05:50:00,No,No
date8275,20162015,2016,8,Weekend,Saturday,20:05:00,No,No
date8276,20162117,2016,8,Weekend,Friday,21:55:00,No,No
date8277,20165107,2016,8,Weekend,Saturday,19:30:00,No,No
date8278,20162165,2016,8,Weekend,Friday,18:20:00,No,No
date8279,20161219,2016,8,Weekend,Friday,18:15:00,No,No
date8280,20161061,2016,8,Weekend,Friday,19:00:00,No,No
date8281,20161291,2016,8,Weekday,Friday,03:20:00,No,No
date8282,20161317,2016,8,Weekday,Thursday,23:50:00,No,No
date8283,20163135,2016,8,Weekday,Monday,21:00:00,No,No
date8284,20163209,2016,8,Weekday,Tuesday,19:00:00,No,No
date8285,20161052,2016,8,Weekday,Tuesday,19:00:00,No,No
date8286,20162050,2016,8,Weekday,Wednesday,18:00:00,No,No
date8287,20162052,2016,8,Weekday,Tuesday,20:42:00,No,No
date8288,20164005,2016,8,Weekday,Tuesday,02:50:00,No,No
date8289,20161225,2016,8,Weekday,Tuesday,05:20:00,No,No
date8290,20162078,2016,8,Weekday,Friday,00:30:00,No,No
date8291,20165068,2016,8,Weekday,Thursday,23:14:00,No,No
date8292,20161029,2016,8,Weekday,Friday,04:00:00,No,No
date8293,20163213,2016,8,Weekday,Monday,23:00:00,No,No
date8294,20163131,2016,8,Weekday,Wednesday,19:00:00,No,No
date8295,20164015,2016,8,Weekday,Wednesday,18:10:00,No,No
date8296,20161248,2016,8,Weekend,Sunday,12:20:00,No,No
date8297,20167022,2016,8,Weekend,Saturday,14:15:00,No,No
date8298,20165133,2016,8,Weekend,Saturday,11:55:00,No,No
date8299,20163226,2016,8,Weekend,Sunday,07:00:00,No,No
date8300,20161353,2016,8,Weekend,Saturday,12:45:00,No,No
date8301,20161353,2016,8,Weekend,Saturday,12:45:00,No,No
date8302,20165009,2016,8,Weekend,Sunday,16:15:00,No,No
date8303,20161314,2016,8,Weekend,Sunday,12:00:00,No,No
date8304,20162130,2016,8,Weekend,Sunday,15:30:00,No,No
date8305,20165095,2016,8,Weekend,Sunday,13:54:00,No,No
date8306,20161246,2016,8,Weekend,Saturday,19:40:00,No,No
date8307,20161091,2016,8,Weekend,Sunday,12:45:00,No,No
date8308,20162243,2016,8,Weekend,Saturday,13:35:00,No,No
date8309,20161206,2016,8,Weekend,Monday,05:00:00,No,No
date8310,20162104,2016,8,Weekend,Sunday,10:30:00,No,No
date8311,20161268,2016,8,Weekend,Sunday,11:00:00,No,No
date8312,20164047,2016,8,Weekend,Sunday,08:35:00,No,No
date8313,20161184,2016,8,Weekend,Sunday,09:10:00,No,No
date8314,20162032,2016,8,Weekday,Thursday,14:37:00,No,No
date8315,20163099,2016,8,Weekday,Tuesday,15:00:00,No,No
date8316,20162045,2016,8,Weekday,Friday,14:28:00,No,No
date8317,20162191,2016,8,Weekday,Friday,09:25:00,No,No
date8318,20162191,2016,8,Weekday,Friday,09:25:00,No,No
date8319,20163150,2016,8,Weekday,Monday,17:00:00,No,No
date8320,20162253,2016,8,Weekday,Friday,11:50:00,No,No
date8321,20165067,2016,8,Weekday,Monday,10:09:00,No,No
date8322,20162037,2016,8,Weekday,Thursday,08:26:00,No,No
date8323,20165123,2016,8,Weekday,Tuesday,11:45:00,No,No
date8324,20165123,2016,8,Weekday,Tuesday,11:45:00,No,No
date8325,20164054,2016,8,Weekday,Monday,11:14:00,No,No
date8326,20162067,2016,8,Weekday,Monday,06:20:00,No,No
date8327,20165028,2016,8,Weekday,Wednesday,12:09:00,No,No
date8328,20167033,2016,8,Weekday,Wednesday,14:50:00,No,No
date8329,20167001,2016,8,Weekday,Wednesday,14:00:00,No,No
date8330,20161156,2016,8,Weekday,Wednesday,14:45:00,No,No
date8331,20162079,2016,8,Weekday,Thursday,10:22:00,No,No
date8332,20163225,2016,8,Weekday,Thursday,13:00:00,No,No
date8333,20163182,2016,8,Weekday,Friday,05:00:00,No,No
date8334,20161112,2016,8,Weekday,Friday,01:20:00,No,No
date8335,20165024,2016,8,Weekday,Friday,13:45:00,No,No
date8336,20162220,2016,8,Weekday,Wednesday,06:13:00,No,No
date8337,20164066,2016,8,Weekday,Thursday,17:00:00,No,No
date8338,20162231,2016,8,Weekday,Monday,13:40:00,No,No
date8339,20161338,2016,8,Weekday,Friday,15:40:00,No,No
date8340,20162088,2016,8,Weekday,Thursday,13:40:00,No,No
date8341,20163008,2016,8,Weekday,Wednesday,17:00:00,No,No
date8342,20165140,2016,8,Weekday,Thursday,11:05:00,No,No
date8343,20162009,2016,8,Weekday,Friday,14:34:00,No,No
date8344,20161193,2016,8,Weekday,Wednesday,15:00:00,No,No
date8345,20162166,2016,8,Weekday,Monday,15:00:00,No,No
date8346,20164041,2016,8,Weekday,Monday,08:10:00,No,No
date8347,20161033,2016,8,Weekday,Wednesday,06:00:00,No,No
date8348,20162040,2016,8,Weekday,Wednesday,09:20:00,No,No
date8349,20161057,2016,8,Weekday,Monday,09:20:00,No,No
date8350,20162258,2016,8,Weekday,Monday,06:19:00,No,No
date8351,20162049,2016,8,Weekday,Wednesday,12:35:00,No,No
date8352,20161019,2016,8,Weekday,Wednesday,06:45:00,No,No
date8353,20162250,2016,8,Weekday,Friday,16:10:00,No,No
date8354,20161234,2016,8,Weekday,Thursday,09:45:00,No,No
date8355,20163047,2016,8,Weekend,Saturday,19:00:00,No,No
date8356,20161289,2016,8,Weekend,Sunday,04:20:00,No,No
date8357,20165099,2016,8,Weekday,Wednesday,22:41:00,No,No
date8358,20162202,2016,8,Weekday,Tuesday,18:55:00,No,No
date8359,20167011,2016,8,Weekday,Thursday,21:05:00,No,No
date8360,20161056,2016,8,Weekday,Friday,02:00:00,No,No
date8361,20163141,2016,8,Weekday,Tuesday,05:00:00,No,No
date8362,20163114,2016,8,Weekday,Wednesday,18:00:00,No,No
date8363,20165058,2016,8,Weekday,Wednesday,22:55:00,No,No
date8364,20163198,2016,8,Weekday,Wednesday,20:00:00,No,No
date8365,20162140,2016,8,Weekend,Saturday,07:50:00,No,No
date8366,20162131,2016,8,Weekend,Sunday,03:00:00,No,No
date8367,20161300,2016,8,Weekday,Friday,16:10:00,No,No
date8368,20161028,2016,8,Weekday,Monday,19:05:00,No,No
date8369,20161328,2016,8,Weekday,Monday,16:30:00,No,No
date8370,20162048,2016,8,Weekday,Friday,16:20:00,No,No
date8371,20161205,2016,8,Weekday,Thursday,10:25:00,No,No
date8372,20161088,2016,8,Weekend,Sunday,18:37:00,No,No
date8373,20163200,2016,8,Weekend,Friday,20:00:00,No,No
date8374,20165055,2016,7,Weekend,Sunday,22:39:00,No,No
date8375,20161128,2016,7,Weekend,Sunday,21:30:00,No,No
date8376,20161128,2016,7,Weekend,Sunday,21:30:00,No,No
date8377,20161131,2016,7,Weekend,Sunday,01:45:00,No,No
date8378,20162004,2016,7,Weekend,Monday,04:10:00,No,No
date8379,20165106,2016,7,Weekend,Friday,19:08:00,No,No
date8380,20163186,2016,7,Weekend,Friday,19:00:00,No,No
date8381,20162082,2016,7,Weekend,Saturday,04:55:00,No,No
date8382,20161075,2016,7,Weekend,Friday,18:55:00,No,No
date8383,20161075,2016,7,Weekend,Friday,18:55:00,No,No
date8384,20168006,2016,7,Weekend,Saturday,05:50:00,No,No
date8385,20165046,2016,7,Weekend,Saturday,21:55:00,No,No
date8386,20167025,2016,7,Weekend,Monday,04:00:00,No,No
date8387,20163077,2016,7,Weekend,Saturday,02:00:00,No,No
date8388,20163233,2016,7,Weekend,Saturday,19:00:00,No,No
date8389,20161216,2016,7,Weekend,Friday,19:35:00,No,No
date8390,20165152,2016,7,Weekend,Sunday,20:00:00,No,No
date8391,20161063,2016,7,Weekend,Saturday,05:00:00,No,No
date8392,20162195,2016,7,Weekend,Saturday,23:07:00,No,No
date8393,20163151,2016,7,Weekend,Monday,05:00:00,No,No
date8394,20162118,2016,7,Weekend,Saturday,20:15:00,No,No
date8395,20161275,2016,7,Weekend,Sunday,23:00:00,No,No
date8396,20162097,2016,7,Weekend,Sunday,18:22:00,No,No
date8397,20162116,2016,7,Weekend,Sunday,00:40:00,No,No
date8398,20162224,2016,7,Weekend,Saturday,21:10:00,No,No
date8399,20161119,2016,7,Weekday,Thursday,01:00:00,No,No
date8400,20161119,2016,7,Weekday,Thursday,01:00:00,No,No
date8401,20162064,2016,7,Weekday,Tuesday,18:06:00,No,No
date8402,20163190,2016,7,Weekday,Thursday,18:00:00,No,No
date8403,20161059,2016,7,Weekday,Friday,05:30:00,No,No
date8404,20162127,2016,7,Weekday,Wednesday,23:45:00,No,No
date8405,20167015,2016,7,Weekday,Tuesday,02:00:00,No,No
date8406,20162112,2016,7,Weekday,Friday,00:35:00,No,No
date8407,20162155,2016,7,Weekday,Wednesday,01:45:00,No,No
date8408,20162115,2016,7,Weekday,Monday,18:12:00,No,No
date8409,20167028,2016,7,Weekday,Thursday,21:30:00,No,No
date8410,20161102,2016,7,Weekday,Thursday,00:10:00,No,No
date8411,20163025,2016,7,Weekday,Tuesday,21:00:00,No,No
date8412,20165144,2016,7,Weekday,Wednesday,00:35:00,No,No
date8413,20163036,2016,7,Weekday,Friday,00:00:00,No,No
date8414,20163095,2016,7,Weekday,Thursday,18:00:00,No,No
date8415,20161147,2016,7,Weekday,Friday,05:40:00,No,No
date8416,20161304,2016,7,Weekday,Wednesday,02:45:00,No,No
date8417,20163126,2016,7,Weekend,Sunday,15:00:00,No,No
date8418,20161041,2016,7,Weekend,Saturday,12:00:00,No,No
date8419,20163051,2016,7,Weekend,Saturday,12:00:00,No,No
date8420,20163140,2016,7,Weekend,Saturday,13:00:00,No,No
date8421,20163140,2016,7,Weekend,Saturday,13:00:00,No,No
date8422,20163060,2016,7,Weekend,Saturday,07:00:00,No,No
date8423,20162107,2016,7,Weekend,Sunday,17:25:00,No,No
date8424,20161197,2016,7,Weekend,Saturday,17:40:00,No,No
date8425,20163092,2016,7,Weekend,Sunday,07:00:00,No,No
date8426,20163122,2016,7,Weekend,Sunday,13:00:00,No,No
date8427,20161280,2016,7,Weekend,Sunday,09:30:00,No,No
date8428,20161109,2016,7,Weekend,Saturday,15:15:00,No,No
date8429,20164042,2016,7,Weekend,Sunday,07:40:00,No,No
date8430,20161034,2016,7,Weekend,Sunday,16:40:00,No,No
date8431,20165054,2016,7,Weekend,Sunday,15:50:00,No,No
date8432,20165073,2016,7,Weekend,Saturday,07:48:00,No,No
date8433,20163202,2016,7,Weekend,Saturday,15:00:00,No,No
date8434,20162271,2016,7,Weekend,Saturday,08:50:00,No,No
date8435,20164033,2016,7,Weekend,Saturday,12:15:00,No,No
date8436,20165083,2016,7,Weekday,Tuesday,17:09:00,No,No
date8437,20163188,2016,7,Weekday,Friday,14:00:00,No,No
date8438,20163188,2016,7,Weekday,Friday,14:00:00,No,No
date8439,20163020,2016,7,Weekday,Friday,15:00:00,No,No
date8440,20162086,2016,7,Weekday,Wednesday,07:00:00,No,No
date8441,20165031,2016,7,Weekday,Friday,14:54:00,No,No
date8442,20164067,2016,7,Weekday,Friday,09:00:00,No,No
date8443,20161096,2016,7,Weekend,Sunday,21:15:00,No,No
date8444,20162076,2016,7,Weekend,Saturday,00:00:00,No,No
date8445,20165037,2016,7,Weekend,Friday,18:26:00,No,No
date8446,20161152,2016,7,Weekend,Saturday,00:30:00,No,No
date8447,20165150,2016,7,Weekend,Friday,23:00:00,No,No
date8448,20163152,2016,7,Weekday,Friday,11:00:00,No,No
date8449,20165090,2016,7,Weekday,Thursday,15:48:00,No,No
date8450,20162114,2016,7,Weekday,Tuesday,11:45:00,No,No
date8451,20165005,2016,7,Weekday,Wednesday,06:55:00,No,No
date8452,20161286,2016,7,Weekday,Friday,17:08:00,No,No
date8453,20161344,2016,7,Weekday,Tuesday,16:00:00,No,No
date8454,20162119,2016,7,Weekday,Friday,15:55:00,No,No
date8455,20168005,2016,7,Weekday,Wednesday,07:20:00,No,No
date8456,20163173,2016,7,Weekday,Monday,15:00:00,No,No
date8457,20162066,2016,7,Weekday,Monday,18:57:00,No,No
date8458,20162001,2016,7,Weekday,Friday,14:46:00,No,No
date8459,20163166,2016,7,Weekday,Monday,14:00:00,No,No
date8460,20165084,2016,7,Weekday,Thursday,14:33:00,No,No
date8461,20164026,2016,7,Weekday,Friday,12:30:00,No,No
date8462,20165017,2016,7,Weekday,Friday,10:30:00,No,No
date8463,20161162,2016,7,Weekday,Thursday,11:25:00,No,No
date8464,20163035,2016,7,Weekday,Wednesday,17:00:00,No,No
date8465,20163023,2016,7,Weekday,Friday,12:00:00,No,No
date8466,20163172,2016,7,Weekday,Wednesday,12:00:00,No,No
date8467,20161307,2016,7,Weekday,Tuesday,15:00:00,No,No
date8468,20161204,2016,7,Weekday,Friday,06:30:00,No,No
date8469,20163041,2016,7,Weekday,Monday,16:00:00,No,No
date8470,20165094,2016,7,Weekend,Saturday,21:30:00,No,No
date8471,20161130,2016,7,Weekend,Saturday,19:45:00,No,No
date8472,20165143,2016,7,Weekend,Friday,18:00:00,No,No
date8473,20163227,2016,7,Weekend,Sunday,05:00:00,No,No
date8474,20162129,2016,7,Weekend,Saturday,02:17:00,No,No
date8475,20165056,2016,7,Weekday,Wednesday,21:58:00,No,No
date8476,20162136,2016,7,Weekend,Sunday,09:36:00,No,No
date8477,20161350,2016,7,Weekend,Sunday,12:50:00,No,No
date8478,20161192,2016,7,Weekend,Saturday,17:48:00,No,No
date8479,20162178,2016,7,Weekday,Tuesday,23:15:00,No,No
date8480,20163121,2016,7,Weekday,Monday,14:00:00,No,No
date8481,20161290,2016,7,Weekday,Thursday,06:56:00,No,No
date8482,20162145,2016,7,Weekday,Wednesday,16:00:00,No,No
date8483,20162020,2016,7,Weekday,Thursday,02:40:00,No,No
date8484,20166001,2016,7,Weekend,Friday,23:30:00,No,No
date8485,20166023,2016,7,Weekend,Friday,18:00:00,No,No
date8486,20162023,2016,7,Weekday,Monday,13:40:00,No,No
date8487,20162269,2016,6,Weekend,Monday,05:00:00,No,No
date8488,20162170,2016,6,Weekend,Sunday,18:30:00,No,No
date8489,20163199,2016,6,Weekend,Sunday,19:00:00,No,No
date8490,20165001,2016,6,Weekend,Friday,21:10:00,No,No
date8491,20164003,2016,6,Weekend,Friday,18:00:00,No,No
date8492,20161039,2016,6,Weekend,Saturday,01:00:00,No,No
date8493,20161240,2016,6,Weekend,Sunday,02:30:00,No,No
date8494,20163160,2016,6,Weekend,Monday,00:00:00,No,No
date8495,20164012,2016,6,Weekend,Sunday,04:10:00,No,No
date8496,20163229,2016,6,Weekend,Friday,18:00:00,No,No
date8497,20161095,2016,6,Weekend,Sunday,21:43:00,No,No
date8498,20165130,2016,6,Weekend,Sunday,18:40:00,No,No
date8499,20161007,2016,6,Weekend,Saturday,21:00:00,No,No
date8500,20162072,2016,6,Weekend,Friday,20:30:00,No,No
date8501,20162072,2016,6,Weekend,Friday,20:30:00,No,No
date8502,20161146,2016,6,Weekend,Saturday,22:12:00,No,No
date8503,20164025,2016,6,Weekend,Sunday,19:00:00,No,No
date8504,20162175,2016,6,Weekend,Saturday,21:21:00,No,No
date8505,20161067,2016,6,Weekend,Sunday,20:50:00,No,No
date8506,20161239,2016,6,Weekend,Friday,23:55:00,No,No
date8507,20161239,2016,6,Weekend,Friday,23:55:00,No,No
date8508,20161044,2016,6,Weekday,Thursday,02:00:00,No,No
date8509,20165166,2016,6,Weekday,Wednesday,05:40:00,No,No
date8510,20161293,2016,6,Weekday,Friday,04:00:00,No,No
date8511,20165064,2016,6,Weekday,Thursday,00:01:00,No,No
date8512,20161186,2016,6,Weekday,Wednesday,18:55:00,No,No
date8513,20164007,2016,6,Weekday,Tuesday,19:15:00,No,No
